tile	nucleus	intensity
103	29	8015918
103	30	5389432
103	31	3753419
103	32	4212495
103	33	2716523
103	34	3368208
103	35	2580673
103	36	332612
103	37	5491567
103	38	3501181
103	39	2428466
103	40	4858423
103	41	5041111
103	42	199733
103	43	5092137
103	44	2674561
103	45	1312811
103	46	4849863
103	47	6934255
103	48	705971
103	49	4270524
103	50	2234846
103	51	3902324
103	52	3289047
103	53	1913472
103	54	3235408
103	55	2431027
103	56	786837
103	57	5002449
103	58	7879807
103	59	1682172
103	60	5143671
103	61	5482881
103	62	3163621
103	63	1998825
103	64	12092409
103	65	5161787
103	66	2464026
103	67	6557555
103	68	2902231
103	69	1834143
103	70	748752
103	71	3208479
103	72	2615264
103	73	3384485
103	74	3149731
103	75	2141674
103	76	4198069
103	77	1240014
103	78	4886997
103	79	2058695
103	80	340433
103	81	1539175
103	82	2971150
103	83	3320476
103	84	430207
103	85	630534
103	86	2551815
103	87	1840108
103	88	386091
103	89	1395763
103	90	4506268
103	91	3841142
103	92	1197180
103	93	538702
103	94	622786
103	95	792101
103	96	991971
103	97	2037550
103	98	2290221
103	99	735010
103	100	1478729
103	101	2033401
103	102	2493380
104	1	7001788
104	2	1840234
104	3	3292251
104	4	628951
104	5	5451214
104	6	3751168
104	7	3159071
104	8	4282240
104	9	5708396
104	10	2478058
104	11	1591406
104	12	3150926
104	13	3687950
104	14	1033842
104	15	2175107
104	16	5678266
104	17	2027260
104	18	6604445
104	19	4218654
104	20	2128615
104	21	4036874
104	22	2373871
104	23	1893155
104	24	7293742
104	25	2839834
104	26	5928022
104	27	4129733
104	28	1730678
104	29	3349022
104	30	1480442
104	31	6572579
104	32	2093769
104	33	7128655
104	34	6350621
104	35	6622239
104	36	2532105
104	37	8316429
104	38	6771976
104	39	2848348
104	40	2020346
104	41	423234
104	42	531957
104	43	1377211
104	44	199456
104	45	5062418
104	46	5642090
104	47	3154174
104	48	2234996
104	49	1957146
104	50	2829723
104	51	4538148
104	52	3839801
104	53	1432515
104	54	1028307
104	55	2926938
104	56	3531939
104	57	881404
104	58	7086967
104	59	1754992
104	60	1746514
104	61	7129760
104	62	5284505
104	63	1075925
104	64	6543427
104	65	1599211
104	66	393665
104	67	2778113
104	68	5676990
104	69	5211815
104	70	2064880
104	71	1822012
104	72	5109266
104	73	615249
104	74	3582646
104	75	1372305
104	76	4001151
104	77	6136175
104	78	1280950
104	79	1935135
104	80	2261063
104	81	2948531
104	82	8807316
104	83	5472316
104	84	781491
104	85	3035583
104	86	2419550
104	87	2316681
104	88	2248063
104	89	2842862
104	90	4154229
104	91	3919538
104	92	2443882
104	93	1282407
104	94	1764341
104	95	1793796
104	96	1302821
104	97	1073626
104	98	3420703
104	99	413418
104	100	6658460
104	101	3723304
104	102	1083920
104	103	2441155
104	104	714411
104	105	2812663
104	106	1330345
104	107	5183375
104	108	1672295
104	109	1277944
104	110	1856808
104	111	1248152
104	112	441678
104	113	893085
104	114	3202329
104	115	935913
104	116	1149784
104	117	664635
104	118	2296336
104	119	809263
105	1	639324
105	2	2229999
105	3	3125670
105	4	4742364
105	5	1594156
105	6	4537121
105	7	4195525
105	8	5177184
105	9	2269111
105	10	5764902
105	11	4349238
105	12	2959670
105	13	1493625
105	14	1425862
105	15	1963125
105	16	3193344
105	17	12745017
105	18	3325925
105	19	2222971
105	20	4496459
105	21	4465695
105	22	1507361
105	23	932922
105	24	7503658
105	25	5217850
105	26	2776953
105	27	427205
105	28	3540675
105	29	4510068
105	30	6153771
105	31	7499323
105	32	338228
105	33	2635238
105	34	4875024
105	35	5023361
105	36	893920
105	37	514769
105	38	4496509
105	39	505193
105	40	4412017
105	41	3250193
105	42	3397394
105	43	4106611
105	44	7701987
105	45	2063412
105	46	4996444
105	47	387737
105	48	4538859
105	49	3860293
105	50	248098
105	51	6213647
105	52	963095
105	53	609813
105	54	4948865
105	55	2818508
105	56	4973273
105	57	290000
105	58	500681
105	59	798228
105	60	3396164
105	61	8431321
105	62	6977282
105	63	6605632
105	64	5296516
105	65	2757915
105	66	3487405
105	67	3587561
105	68	4029957
105	69	735152
105	70	3807434
105	71	1883043
105	72	2558653
105	73	1965589
105	74	3346719
105	75	3843980
105	76	4877538
105	77	2514774
105	78	3414954
105	79	1855898
105	80	3547055
105	81	4469678
105	82	6401850
105	83	3300374
105	84	300963
105	85	5255719
105	86	442896
105	87	4456189
105	88	7520075
105	89	6503580
105	90	1598603
105	91	455687
105	92	4363267
105	93	327464
105	94	429275
105	95	483803
105	96	2617086
105	97	3001713
105	98	5218679
105	99	2552094
105	100	6041925
105	101	2718784
105	102	2120577
105	103	8908250
105	104	6859904
105	105	5004151
105	106	7805878
105	107	3785901
105	108	2913123
105	109	2522505
105	110	2378729
105	111	1685114
105	112	2671601
105	113	670182
105	114	1330751
105	115	2667250
105	116	1992479
105	117	1167604
105	118	5313925
105	119	4109383
105	120	6249285
105	121	2171766
105	122	3874184
105	123	2880153
105	124	1069570
105	125	4895453
105	126	1907114
105	127	2307649
105	128	1622795
105	129	1883045
105	130	4198239
105	131	2196683
105	132	2437373
105	133	2453684
105	134	947461
105	135	5281665
105	136	1062493
105	137	1708278
105	138	730052
105	139	442986
105	140	4595663
105	141	707413
105	142	3365382
105	143	298177
105	144	2219870
105	145	882303
105	146	2470833
105	147	602325
105	148	2952566
105	149	1664761
105	150	3645431
105	151	1229193
105	152	799894
105	153	794447
105	154	2368047
106	1	3548686
106	2	318920
106	3	3078350
106	4	3027835
106	5	4894953
106	6	4369871
106	7	1933711
106	8	3945920
106	9	4196532
106	10	2163741
106	11	3107852
106	12	3125190
106	13	6964219
106	14	5734740
106	15	3088298
106	16	1495316
106	17	12164764
106	18	3927144
106	19	3652515
106	20	6587863
106	21	3265545
106	22	5319387
106	23	5438481
106	24	5071472
106	25	426874
106	26	5577778
106	27	1536781
106	28	474667
106	29	3847180
106	30	6259345
106	31	4266285
106	32	4445360
106	33	4986475
106	34	5956608
106	35	6217617
106	36	4384614
106	37	4878459
106	38	9206416
106	39	2103102
106	40	6457774
106	41	2188517
106	42	3560488
106	43	5359440
106	44	850675
106	45	5660066
106	46	3669778
106	47	4809168
106	48	5107435
106	49	477913
106	50	3411357
106	51	6212987
106	52	2176498
106	53	2311724
106	54	501728
106	55	4008068
106	56	4832074
106	57	2552912
106	58	3959999
106	59	8705919
106	60	7377045
106	61	3960442
106	62	2783888
106	63	3474597
106	64	2645060
106	65	717654
106	66	517746
106	67	4402993
106	68	2767307
106	69	5509659
106	70	2767214
106	71	1005444
106	72	2444877
106	73	3282446
106	74	6639661
106	75	4547502
106	76	2816337
106	77	3735737
106	78	8393063
106	79	5618081
106	80	8805721
106	81	11335588
106	82	6679814
106	83	6563863
106	84	2185291
106	85	4036169
106	86	5546804
106	87	2171975
106	88	1298862
106	89	9745992
106	90	2366986
106	91	1138068
106	92	3521632
106	93	4012226
106	94	3418511
106	95	1794597
106	96	2285754
106	97	2860109
106	98	1653351
106	99	4839022
106	100	7469812
106	101	5738916
106	102	429357
106	103	5337238
106	104	2841308
106	105	721627
106	106	3634122
106	107	1771495
106	108	476024
106	109	7489803
106	110	2166002
106	111	1353100
106	112	4218661
106	113	1372880
106	114	1347394
106	115	2712925
106	116	4103647
106	117	315284
106	118	3102040
106	119	2361460
106	120	432256
106	121	2225049
106	122	3166112
106	123	1349208
106	124	3868766
106	125	1437443
106	126	1628166
106	127	1625442
106	128	1044953
106	129	280637
106	130	3085543
106	131	1933134
106	132	2343774
106	133	4017960
106	134	2111646
106	135	567609
106	136	918265
106	137	866724
106	138	2779550
106	139	1849311
106	140	2111465
106	141	595068
106	142	1746356
106	143	1570839
106	144	272703
106	145	230802
107	1	2833196
107	2	3646596
107	3	6319293
107	4	2843036
107	5	1967300
107	6	474085
107	7	4822900
107	8	165324
107	9	2721537
107	10	10266306
107	11	5244259
107	12	3283874
107	13	4139002
107	14	7213142
107	15	2338961
107	16	1903127
107	17	357872
107	18	4885814
107	19	4374493
107	20	790487
107	21	7783482
107	22	3591646
107	23	1671145
107	24	10692951
107	25	1698738
107	26	1427602
107	27	2209677
107	28	3285287
107	29	2339430
107	30	4212795
107	31	5419984
107	32	3777899
107	33	1156181
107	34	6028798
107	35	9893147
107	36	2819950
107	37	4284673
107	38	2837510
107	39	2728039
107	40	5523473
107	41	1928047
107	42	6900544
107	43	2800596
107	44	1268600
107	45	433058
107	46	3874078
107	47	2785062
107	48	4209468
107	49	1574807
107	50	2488214
107	51	5082973
107	52	2042882
107	53	2757155
107	54	716244
107	55	307457
107	56	1782323
107	57	2584565
107	58	2103416
107	59	4857312
107	60	5352163
107	61	4837591
107	62	4088346
107	63	4123559
107	64	7198424
107	65	1360078
107	66	1866258
107	67	847491
107	68	4054715
107	69	4549316
107	70	574643
107	71	2908205
107	72	626905
107	73	2941470
107	74	5386283
107	75	1190796
107	76	7252369
107	77	8573646
107	78	1402280
107	79	4493267
107	80	5813863
107	81	1336946
107	82	3231084
107	83	994899
107	84	602677
107	85	901825
107	86	2986890
107	87	3874490
107	88	2173412
107	89	2489570
107	90	1767148
107	91	4969519
107	92	1384634
107	93	4100959
107	94	4035349
107	95	2242408
107	96	1199284
107	97	2448806
107	98	208563
107	99	1104983
107	100	1574705
107	101	2352159
107	102	5102944
107	103	1125288
107	104	829691
107	105	1381200
107	106	2464326
107	107	3544191
107	108	1100775
107	109	4621092
107	110	1040840
107	111	235178
107	112	2404037
107	113	926813
107	114	2512682
107	115	558571
107	116	2978690
107	117	3871166
107	118	1531700
107	119	1871695
107	120	1403447
107	121	3423021
107	122	1744260
107	123	4267521
107	124	222552
107	125	2422556
107	126	1111365
107	127	1410012
107	128	1598011
107	129	674985
107	130	1784489
107	131	559124
107	132	1191356
107	133	788563
107	134	1893826
107	135	2149562
107	136	843423
107	137	1445276
107	138	637938
107	139	572027
107	140	457537
107	141	875966
107	142	513142
108	1	1436361
108	2	2043628
108	3	2467327
108	4	297133
108	5	400532
108	6	9148582
108	7	2799382
108	8	10262040
108	9	2335398
108	10	3621661
108	11	4434465
108	12	2551418
108	13	5233774
108	14	5919911
108	15	1938870
108	16	2730126
108	17	3081925
108	18	3253069
108	19	1557657
108	20	3902282
108	21	829841
108	22	288904
108	23	2090364
108	24	4525172
108	25	3304209
108	26	2010789
108	27	4654945
108	28	1454001
108	29	402532
108	30	4323075
108	31	835175
108	32	3527852
108	33	6055198
108	34	791729
108	35	1630182
108	36	460402
108	37	2324911
108	38	253957
108	39	1767819
108	40	896944
108	41	956077
108	42	1156584
108	43	2783593
108	44	3509654
108	45	1633042
108	46	5161751
108	47	539879
108	48	2608054
108	49	2254770
108	50	400519
108	51	3040035
108	52	742692
108	53	1787138
108	54	1776334
108	55	1025403
108	56	172383
108	57	1949971
108	58	2544276
108	59	2566811
108	60	5090189
108	61	3791843
108	62	4674576
108	63	1800198
108	64	3805056
108	65	1311559
108	66	1763809
108	67	743584
108	68	2953064
108	69	942174
108	70	1728797
108	71	1481725
108	72	2925620
108	73	576921
108	74	1522706
108	75	1280159
108	76	389748
108	77	727662
108	78	264493
108	79	369438
108	80	546601
108	81	351468
108	82	294403
108	83	782313
109	1	3550715
109	2	5151130
109	3	1863339
109	4	8207042
109	5	603443
109	6	504743
109	7	1922713
109	8	2063988
109	9	7526589
109	10	3843707
109	11	9202241
109	12	1521914
109	13	1360999
109	14	3431796
109	15	574221
109	16	1001114
109	17	3017435
109	18	1897282
109	19	3392363
109	20	1047270
109	21	803407
109	22	3526228
109	23	5012138
109	24	774872
109	25	509547
109	26	391856
109	27	1483636
109	28	2578865
109	29	8299746
109	30	4016024
109	31	1609417
109	32	772199
109	33	363888
109	34	1101801
109	35	1199471
109	36	1032997
109	37	3459692
109	38	1925764
109	39	889413
109	40	264672
109	41	1609643
109	42	222467
109	43	148263
109	44	3151759
109	45	256000
109	46	608774
109	47	309111
109	48	677677
109	49	2097325
109	50	1143669
109	51	3444705
109	52	2255794
109	53	480040
109	54	970142
109	55	234693
109	56	853103
109	57	856323
110	1	391991
110	2	2652201
110	3	2151336
110	4	5667137
110	5	1947722
110	6	648314
110	7	2714803
110	8	4197627
110	9	3249210
110	10	2697896
110	11	3832460
110	12	615857
110	13	623329
110	14	3991873
110	15	1892025
110	16	6169467
110	17	2918167
110	18	5340055
110	19	4993072
110	20	1506909
110	21	723478
110	22	2397465
110	23	332487
110	24	1329661
110	25	2779563
110	26	2174282
110	27	1869174
110	28	502742
110	29	1951327
110	30	2546593
110	31	2550351
110	32	2192091
110	33	2194660
110	34	2468385
110	35	513357
110	36	1414035
110	37	4235602
110	38	4690429
110	39	2168655
110	40	2242138
110	41	2422189
110	42	1462444
110	43	2766367
110	44	5989063
110	45	935922
110	46	2681284
110	47	375749
110	48	3460872
110	49	1551954
110	50	475387
110	51	2362358
110	52	989637
110	53	3160712
110	54	1016325
110	55	3010288
110	56	1185020
110	57	388028
110	58	4203220
110	59	1550993
110	60	972663
110	61	3064719
110	62	1166697
110	63	711331
110	64	1576211
110	65	2891880
110	66	2476866
110	67	1186719
110	68	1089519
110	69	291444
111	1	342846
111	2	622801
111	3	472314
111	4	293510
113	1	2912928
113	2	1277125
113	3	5986846
113	4	103956
113	5	1510981
113	6	1265345
113	7	2758226
113	8	1364898
113	9	1295253
113	10	1633125
113	11	3902082
113	12	1523387
113	13	3232401
113	14	2781170
113	15	1078276
113	16	1375855
113	17	1013690
113	18	4215564
113	19	669280
113	20	1291206
113	21	533812
113	22	1427645
113	23	577456
113	24	1659519
113	25	2041552
113	26	2772550
113	27	3139649
113	28	5415868
113	29	165224
113	30	473692
113	31	3945343
113	32	3877162
113	33	1112101
113	34	1465833
113	35	1815218
113	36	417791
113	37	1574512
113	38	82117
113	39	1246874
113	40	732682
113	41	178326
113	42	1750052
113	43	743868
113	44	2564488
113	45	493842
113	46	462445
114	1	1506082
114	2	7479915
114	3	440237
114	4	4613777
114	5	470237
114	6	7155898
114	7	1148806
114	8	288960
114	9	2179482
114	10	3085399
114	11	2821903
114	12	237996
114	13	963196
114	14	1086627
114	15	1729794
114	16	2601857
114	17	469532
114	18	5793810
114	19	526144
114	20	382662
114	21	226440
114	22	1789637
114	23	317717
114	24	2818033
114	25	1760631
114	26	1614620
114	27	469492
114	28	973433
114	29	378260
114	30	7990387
114	31	112597
114	32	160917
114	33	566885
114	34	1390584
114	35	158947
114	36	359027
114	37	675704
114	38	158603
114	39	1695764
114	40	69078
114	41	5142473
114	42	629586
114	43	387262
114	44	95072
114	45	809277
114	46	5169386
114	47	1470462
114	48	795576
114	49	1232734
114	50	1117958
114	51	241621
114	52	279479
114	53	437216
114	54	564910
114	55	673619
115	1	108963
115	2	2238901
115	3	632113
115	4	249537
115	5	691566
115	6	4926070
115	7	531626
115	8	845529
115	9	144092
115	10	1691994
115	11	2611255
115	12	148871
115	13	539380
115	14	2037407
115	15	3166552
115	16	60176
115	17	686670
115	18	117086
115	19	436481
115	20	346858
115	21	328209
115	22	2347481
115	23	3621389
115	24	4149611
115	25	3544200
115	26	202932
115	27	3404154
115	28	3841618
115	29	1926130
115	30	278648
115	31	875984
115	32	1104699
115	33	358532
116	1	485616
116	2	345916
116	3	661498
116	4	1026555
116	5	1514843
116	6	244445
116	7	1696849
116	8	1244220
116	9	713472
116	10	3512145
116	11	1089833
116	12	490803
116	13	598246
116	14	499307
116	15	650433
117	1	2462702
117	2	3645657
117	3	6697643
117	4	2503387
117	5	1458324
117	6	1927193
117	7	2326628
117	8	717110
117	9	387525
117	10	1956157
117	11	2158951
117	12	976208
117	13	1171598
117	14	686380
117	15	3544664
117	16	2590968
117	17	2308588
117	18	1649277
117	19	567879
117	20	1755628
117	21	1027494
117	22	3643707
117	23	6975258
117	24	2738796
117	25	1462475
117	26	2936660
117	27	3939453
117	28	3080737
117	29	1360665
117	30	2060024
117	31	4423150
117	32	383630
117	33	5044121
117	34	4086546
117	35	1320119
117	36	1126354
117	37	3621203
117	38	5517382
117	39	2418591
117	40	4701899
117	41	3824966
117	42	673679
117	43	1486338
117	44	2207326
117	45	1124398
117	46	1510344
117	47	2826984
117	48	586671
117	49	1538092
117	50	1942596
117	51	392333
117	52	2186492
117	53	1162686
117	54	537772
117	55	2252545
117	56	955293
117	57	2836804
118	1	1765389
118	2	1729222
118	3	812086
118	4	1079441
118	5	1666444
118	6	3599822
118	7	2436138
118	8	4859857
118	9	1493364
118	10	2338470
118	11	3594487
118	12	2868141
118	13	3264728
118	14	4687926
118	15	3096010
118	16	2013468
118	17	1109447
118	18	3958136
118	19	3735068
118	20	231249
118	21	6678689
118	22	206827
118	23	968913
118	24	1683153
118	25	3265027
118	26	6612031
118	27	2126697
118	28	2872106
118	29	4267900
118	30	3399138
118	31	8183687
118	32	14321383
118	33	2967044
118	34	5682119
118	35	4858033
118	36	1946356
118	37	666717
118	38	673047
118	39	2386099
118	40	3094443
118	41	3418434
118	42	3626470
118	43	6134403
118	44	1359605
118	45	352690
118	46	3199845
118	47	7178350
118	48	1978379
118	49	5578849
118	50	5288123
118	51	1386248
118	52	191996
118	53	1457666
118	54	3851463
118	55	1635960
118	56	4029809
118	57	2465171
118	58	3708803
118	59	927705
118	60	574952
118	61	1600517
118	62	1318347
118	63	3908952
118	64	1566981
118	65	2363466
118	66	212540
118	67	3765302
118	68	4794877
118	69	315617
118	70	1001928
118	71	1253772
118	72	1980877
118	73	2016600
118	74	3268682
118	75	3609707
118	76	1001418
118	77	1942597
118	78	4766213
118	79	2764289
118	80	2351632
118	81	234259
118	82	680262
118	83	134596
118	84	2363166
118	85	2276839
118	86	1635655
118	87	160218
118	88	1259538
118	89	2465799
118	90	2595753
118	91	2545239
118	92	2039916
118	93	112156
118	94	3103277
118	95	1876024
118	96	657626
119	1	807982
119	2	8264797
119	3	3412789
119	4	5821888
119	5	1478064
119	6	2087731
119	7	532911
119	8	2338151
119	9	7032445
119	10	3651883
119	11	6076236
119	12	2994657
119	13	830806
119	14	5899079
119	15	3984580
119	16	3266455
119	17	3861236
119	18	207289
119	19	2594212
119	20	2203639
119	21	457361
119	22	3891738
119	23	2928487
119	24	3892831
119	25	2191619
119	26	1873024
119	27	4606347
119	28	697665
119	29	3009717
119	30	2147516
119	31	2108594
119	32	3669396
119	33	2345441
119	34	2973602
119	35	295355
119	36	501218
119	37	5355852
119	38	761427
119	39	2343647
119	40	2019003
119	41	1686249
119	42	3535986
119	43	4481565
119	44	1635178
119	45	1974252
119	46	2202955
119	47	2825648
119	48	1582773
119	49	3126756
119	50	1019977
119	51	5454903
119	52	1953073
119	53	11049811
119	54	2070588
119	55	5927974
119	56	5525708
119	57	9076844
119	58	345837
119	59	1262423
119	60	1915649
119	61	502070
119	62	846674
119	63	2418085
119	64	7949912
119	65	2672593
119	66	3077664
119	67	3755487
119	68	2540825
119	69	558858
119	70	407034
119	71	3697781
119	72	1120485
119	73	3933615
119	74	5431311
119	75	9517096
119	76	7337871
119	77	10248886
119	78	1423634
119	79	2557311
119	80	234470
119	81	4461019
119	82	6479942
119	83	177114
119	84	187989
119	85	5242752
119	86	1378622
119	87	6766414
119	88	2494302
119	89	1265850
119	90	4302239
119	91	1428787
119	92	2615844
119	93	1432493
119	94	1998927
119	95	8626451
119	96	1324288
119	97	2385127
119	98	497839
119	99	3639910
119	100	1656014
119	101	2724705
119	102	2704979
119	103	664736
119	104	3761655
119	105	2797966
119	106	635256
119	107	5592550
119	108	5332166
119	109	4505888
119	110	1198003
119	111	3334914
119	112	3086731
119	113	1552307
119	114	2355411
119	115	1594168
119	116	1473735
119	117	2660435
119	118	3765381
119	119	771302
119	120	1069788
119	121	1921248
119	122	3767746
119	123	1078913
119	124	2477710
119	125	71254
119	126	1691240
119	127	706692
120	1	1083243
120	2	3772773
120	3	1361365
120	4	8938188
120	5	1413807
120	6	4118180
120	7	5655435
120	8	1212151
120	9	3539186
120	10	3099487
120	11	592835
120	12	2453902
120	13	3714249
120	14	2766014
120	15	4054923
120	16	5847032
120	17	3475858
120	18	361804
120	19	5773944
120	20	2938426
120	21	1065788
120	22	3814169
120	23	3220205
120	24	1487743
120	25	3486144
120	26	567350
120	27	2581124
120	28	3522303
120	29	3219564
120	30	1676858
120	31	6065796
120	32	143331
120	33	4455522
120	34	3498311
120	35	261085
120	36	5448401
120	37	2478738
120	38	741391
120	39	232233
120	40	2008043
120	41	4374585
120	42	1618716
120	43	4193549
120	44	4438197
120	45	2076529
120	46	353211
120	47	4140954
120	48	1095577
120	49	721979
120	50	683217
120	51	1922523
120	52	827645
120	53	2732879
120	54	4496283
120	55	2540880
120	56	956006
120	57	5579070
120	58	1233096
120	59	3079895
120	60	2472717
120	61	1946995
120	62	467996
120	63	4144581
120	64	2991543
120	65	1411438
120	66	1371975
120	67	1879373
120	68	7205006
120	69	512546
120	70	4029482
120	71	6224117
120	72	2000048
120	73	7139481
120	74	1037659
120	75	4803814
120	76	5095422
120	77	6440868
120	78	1841492
120	79	1292830
120	80	996691
120	81	2503963
120	82	3795881
120	83	3048472
120	84	1649740
120	85	9827310
120	86	3533834
120	87	2853389
120	88	666145
120	89	572175
120	90	3116922
120	91	2161683
120	92	2381448
120	93	230214
120	94	662016
120	95	7159098
120	96	565405
120	97	2145282
120	98	4947231
120	99	3684109
120	100	6183139
120	101	934110
120	102	1049189
120	103	1285300
120	104	5862796
120	105	661082
120	106	2811872
120	107	3761674
120	108	1345008
120	109	396318
120	110	1032074
120	111	2002940
120	112	1504315
120	113	1609584
120	114	3024595
120	115	1200637
120	116	1804592
120	117	3442744
120	118	3077719
120	119	1650218
120	120	1297244
120	121	2899147
120	122	394624
120	123	203788
120	124	1817485
120	125	361541
120	126	733899
120	127	2438596
120	128	3582948
120	129	4246488
120	130	5478292
120	131	1671666
120	132	5327068
120	133	1225313
120	134	669028
120	135	1650070
120	136	605639
120	137	1968360
120	138	2894466
120	139	1252966
120	140	1753540
120	141	2200383
120	142	1365014
120	143	4053539
120	144	299579
120	145	977447
120	146	2047024
120	147	2903833
120	148	1967488
120	149	202019
120	150	1530663
120	151	192469
120	152	1198538
120	153	1066959
120	154	2427235
120	155	3509204
120	156	1329635
120	157	1530811
120	158	3380759
120	159	1153595
120	160	1175229
120	161	339537
121	1	3104412
121	2	734780
121	3	1921945
121	4	2125725
121	5	3628378
121	6	4161925
121	7	2047940
121	8	2764632
121	9	950097
121	10	1550704
121	11	1348844
121	12	2692977
121	13	1342720
121	14	1681731
121	15	3167414
121	16	5781414
121	17	368319
121	18	2054104
121	19	533321
121	20	3010157
121	21	6323523
121	22	2039909
121	23	986646
121	24	3293482
121	25	3141313
121	26	3479890
121	27	552731
121	28	2058544
121	29	3631759
121	30	379087
121	31	2238863
121	32	2462390
121	33	327163
121	34	4387015
121	35	1261313
121	36	4451336
121	37	2353404
121	38	3615690
121	39	505507
121	40	2418063
121	41	7015068
121	42	2198166
121	43	3360264
121	44	3086210
121	45	7102456
121	46	1490110
121	47	4777576
121	48	1134244
121	49	4406767
121	50	1680126
121	51	5175114
121	52	4928162
121	53	1093879
121	54	1361384
121	55	3611324
121	56	1889085
121	57	5654551
121	58	1587809
121	59	514599
121	60	4475367
121	61	3399642
121	62	3224022
121	63	8077423
121	64	7653704
121	65	12302493
121	66	1189416
121	67	2926600
121	68	1166586
121	69	1836131
121	70	5322057
121	71	5467429
121	72	4320235
121	73	549316
121	74	6758576
121	75	2373145
121	76	2387919
121	77	2414177
121	78	3506412
121	79	1315007
121	80	2358510
121	81	3345181
121	82	1945865
121	83	3383973
121	84	313961
121	85	3349755
121	86	4794005
121	87	389877
121	88	3754035
121	89	1357420
121	90	343852
121	91	10136441
121	92	2820445
121	93	2197981
121	94	3397332
121	95	249053
121	96	3672407
121	97	620575
121	98	3962944
121	99	1239137
121	100	1447643
121	101	2510229
121	102	636764
121	103	6258079
121	104	308077
121	105	1792047
121	106	4637301
121	107	664388
121	108	276975
121	109	735911
121	110	723084
121	111	250740
121	112	2072681
121	113	606837
121	114	2592256
121	115	792072
121	116	362675
121	117	2385853
121	118	1014406
121	119	532416
121	120	2077786
121	121	3951668
121	122	1960453
121	123	1534637
121	124	730539
121	125	787786
121	126	1634629
121	127	3550327
121	128	2265420
121	129	820019
121	130	2164055
121	131	2069414
121	132	1924204
121	133	1109029
121	134	2310685
121	135	1618609
121	136	1611112
121	137	1361083
121	138	3271433
121	139	355870
121	140	2487229
121	141	2263139
121	142	3339124
121	143	791414
121	144	727564
121	145	286749
121	146	2617281
121	147	407848
121	148	528589
121	149	931116
121	150	528092
121	151	235099
121	152	162538
122	1	543740
122	2	196533
122	3	6984517
122	4	542156
122	5	926000
122	6	2459006
122	7	3041104
122	8	6473237
122	9	3086960
122	10	489459
122	11	889635
122	12	2725438
122	13	3264408
122	14	3924068
122	15	1311183
122	16	5703232
122	17	9105196
122	18	47121
122	19	2423713
122	20	357164
122	21	1054299
122	22	707149
122	23	1661945
122	24	583443
122	25	312429
122	26	1924717
122	27	1130745
122	28	5041239
122	29	433191
122	30	514801
122	31	785871
122	32	5312541
122	33	767419
122	34	229363
122	35	883286
122	36	3184643
122	37	3085371
122	38	4077508
122	39	637723
122	40	3377813
122	41	1321317
122	42	3449716
122	43	503303
122	44	2630867
122	45	3388210
122	46	837887
122	47	2171285
122	48	2479465
122	49	1671902
122	50	2394538
122	51	1661290
122	52	1486499
122	53	1142893
122	54	447769
123	1	3266671
123	2	3733408
123	3	575553
123	4	1423501
123	5	471659
123	6	1578578
123	7	2592528
123	8	3737627
123	9	642470
123	10	4626755
123	11	2441151
123	12	4888364
123	13	5954423
123	14	12135047
123	15	1652827
123	16	3393934
123	17	3378725
123	18	1374969
123	19	1759938
123	20	1475261
123	21	3038483
123	22	417988
123	23	780388
123	24	804324
123	25	428217
123	26	6239633
123	27	2541574
123	28	1122634
123	29	13236180
123	30	1693096
123	31	862172
123	32	1138846
123	33	2563969
123	34	3066119
123	35	4009147
123	36	4128699
123	37	2760868
123	38	4485461
123	39	3591733
123	40	4140130
123	41	3989779
123	42	2673618
123	43	1456350
123	44	991812
123	45	505595
123	46	47336
123	47	1335562
123	48	1749749
123	49	885194
123	50	440253
123	51	2235974
123	52	635572
123	53	1620265
124	1	2690503
124	2	5419255
124	3	4272265
124	4	3259233
124	5	2646061
124	6	653828
124	7	500972
124	8	6294880
124	9	4323423
124	10	1459164
124	11	293872
124	12	2230989
124	13	3075895
124	14	520315
124	15	2769153
124	16	1101610
124	17	713116
124	18	4954722
124	19	3766535
124	20	1300369
124	21	1437667
124	22	4431739
124	23	3077019
124	24	5366940
124	25	3885874
124	26	6275936
124	27	5736344
124	28	1232157
124	29	1179501
124	30	8236382
124	31	963978
124	32	334357
124	33	598937
124	34	4125834
124	35	403850
124	36	410231
124	37	614748
124	38	4126233
124	39	4047485
124	40	5582334
124	41	2921095
124	42	2908801
124	43	6686993
124	44	6356042
124	45	2057487
124	46	927970
124	47	882951
124	48	514848
124	49	5210380
124	50	2554912
124	51	335186
124	52	5184624
124	53	2878412
124	54	2437984
124	55	335609
124	56	4852948
124	57	1223003
124	58	3951879
124	59	433553
124	60	1461806
124	61	1613535
124	62	703313
124	63	1194849
124	64	1270885
124	65	2012819
124	66	1452040
124	67	1015029
124	68	2650464
124	69	538801
124	70	1462361
124	71	358908
124	72	935352
124	73	1203097
124	74	1631843
124	75	1561569
125	1	339072
125	2	70323
125	3	1193587
125	4	905626
125	5	150409
125	6	575875
125	7	158352
125	8	265689
128	1	971156
128	2	1343367
128	3	422650
128	4	328444
128	5	642946
128	6	904252
128	7	708604
128	8	2806101
128	9	734575
128	10	2401301
128	11	868709
128	12	1305695
128	13	4209765
128	14	879784
128	15	1748840
128	16	629516
128	17	3871634
128	18	3750942
128	19	3463209
128	20	2696612
128	21	323432
128	22	5346071
128	23	2807682
128	24	1649608
128	25	5355628
